25200	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: ,	
27651	0.00000419	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 513: ................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................M	
27658	0.00002850	ntvdm.exe	IRP_MJ_WRITE	Serial1	SUCCESS	Length 7: QW 103.	
27669	0.00000363	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 2: 2.	
27683	0.00002877	ntvdm.exe	IRP_MJ_WRITE	Serial1	SUCCESS	Length 7: QW 104.	
27694	0.00000419	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 2: 0.	
27701	0.00000251	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: T	
27706	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: e	
27716	0.00000447	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: m	
27721	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: p	
27726	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: .	
27731	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1:  	
27736	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 1	
27741	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: ,	
27746	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: V	
27751	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: ,	
27756	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: s	
27766	0.00000279	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: ,	
27771	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
27776	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
27781	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
27786	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
27791	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
27796	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: E	
27801	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: +	
27806	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
27816	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
27821	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: ,	
27826	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
27831	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
27836	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
27841	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
27846	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
27851	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: E	
27856	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: +	
27866	0.00000251	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
27871	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
27876	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: ,	
27881	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
27886	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
27891	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 2	
27896	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
27901	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
27906	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: E	
27916	0.00000363	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: -	
